video_id,title,video_type,duration_sec,view_count,like_count,comment_count,published_at,jp_ratio,en_ratio,other_ratio,overseas_total_ratio
gfMmaeBnLcU,Travis Japan【レシピ】4歳からできるカードゲームで激熱🍳料理対決!?,Regular,1305.0,469001,14086,1274,2025-07-19T12:01:15Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
IPoZI0ZxWic,'Travis Japan Concert Tour 2025 VIIsual' Disc1 Short Teaser,Regular,62.0,183589,9439,374,2025-07-18T10:00:38Z,0.98,0.02,0.0,0.02
oEOMC2fkTek,Travis Japan【また渋谷ランチ】今回はハンバーガー🍔しめサプライズあり🩷,Regular,931.0,409522,13022,1092,2025-07-12T12:01:26Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
tbb-PxwdixM,Travis Japan【しめベガス】祝30歳！七五三掛龍也のポテンシャルを探る！,Regular,1588.0,477295,14735,1531,2025-07-05T12:01:44Z,1.0,0.0,0.0,0.0
DFb-s8Mqs4k,Travis Japan【渋谷ランチ】思い出のハンバーグ店でエモトーク🍽️,Regular,891.0,313802,11335,906,2025-06-28T12:00:22Z,0.97,0.0,0.03,0.03
ygn7kb_QNEc,Travis Japan【アタック25】のえるに負けるもんか！本格クイズでガチ勝負🔥,Regular,2018.0,424409,13288,1243,2025-06-21T12:01:48Z,1.0,0.0,0.0,0.0
3NTgppglAFM,Travis Japan【ワンナイト人狼】第５弾🐺🌕静岡で再びダマしダマされの心理戦開幕！！,Regular,898.0,307165,11202,900,2025-06-14T12:00:11Z,1.0,0.0,0.0,0.0
LYqcEVLZkLk,Travis Japan【おかえり】川島如恵留クイズ😺のえるのイイとこ全部あげてこ🤍,Regular,1538.0,806637,26910,2802,2025-06-07T12:00:30Z,0.99,0.0,0.01,0.01
YI0pA1nDX_0,Travis Japan【ファンコール講座】｢JUST DANCE!｣｢Would You Like One?｣,Regular,1025.0,292170,12949,924,2025-05-31T03:00:42Z,0.9797979797979798,0.020202020202020204,0.0,0.020202020202020204
DOaGYqym8mo,Travis Japan【マリオカート】笑いあり涙ありのガチバトル！TJ最速王は誰だ!?,Regular,1360.0,471850,14571,1399,2025-05-24T12:00:31Z,0.97,0.0,0.03,0.03
RSBMMJY4DCI,Travis Japan【質問返し】静岡でうなぎを食べながらお返事しちゃうぞ！,Regular,1065.0,408494,13483,1344,2025-05-17T12:00:48Z,0.9696969696969697,0.0,0.030303030303030304,0.030303030303030304
CWhvwhOheY4,Travis Japan【食べ物人狼】ひとりだけ違う食べ物を食べている人狼は誰だ!?,Regular,1170.0,415308,12841,883,2025-05-10T12:00:31Z,1.0,0.0,0.0,0.0
Mm2c9MDhk8s,Travis Japan – 'Would You Like One?' Music Video behind the scenes,Regular,347.0,230534,11353,783,2025-05-03T12:00:36Z,0.9791666666666666,0.0,0.020833333333333332,0.020833333333333332
03fSsYaPWl4,Travis Japan【楽屋ゲーム】しずおか👉しおづけ👉しずや 😱！静岡で大混乱＆大波乱＆大爆笑!?,Regular,705.0,265538,11669,1090,2025-05-03T12:00:03Z,0.9896907216494846,0.010309278350515464,0.0,0.010309278350515464
G056SzS3fg8,Travis Japan – 'Would You Like One?' Music Video,Regular,192.0,5797464,49558,18124,2025-04-27T15:00:06Z,1.0,0.0,0.0,0.0
2hKSnt0vE4E,Travis Japan【逆再生キング】耳コピで逆再生を完コピせよ！,Regular,813.0,261261,11360,738,2025-04-26T12:00:08Z,1.0,0.0,0.0,0.0
BlDICPKXZc4,Travis Japan【ネタバレ注意】福岡でコンサートの裏話を話しちゃいました🍜,Regular,1388.0,477325,14453,1270,2025-04-19T12:00:32Z,0.99,0.0,0.01,0.01
ZvHrygSB79Q,Travis Japan【香り爆発】画伯爆誕！香水からイメージして絵を描くのだ！！,Regular,1226.0,248759,10575,1027,2025-04-12T12:01:04Z,0.99,0.0,0.01,0.01
Ga7w5qw1Cr0,Travis Japan – 'Would You Like One?' - Performance Video –,Regular,158.0,2957445,30819,3475,2025-04-11T10:00:22Z,0.97,0.0,0.03,0.03
q5_8CZMooZQ,Travis Japan【花見リベンジ】福岡で桜散策！今年こそ🌸を見ることができるのか!?,Regular,844.0,416830,15195,1285,2025-04-05T12:01:12Z,0.9795918367346939,0.01020408163265306,0.01020408163265306,0.02040816326530612
MmVncHJS5dM,Travis Japan【大食い企画 第６弾】名古屋の超巨大パフェに挑戦🍨大食いの神（自称）は甘い物苦手だが果たして！？,Regular,859.0,898551,19915,1313,2025-03-29T12:00:34Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
HuMKXwmWJwE,【JUST！シン日本遺産】# ８をちら見せ「シンの先のシン！天国に続く『７７７』」続きはTELASAで,Regular,537.0,61397,3203,111,2025-03-28T23:00:13Z,0.99,0.01,0.0,0.01
-X8Z11NF-uU,Travis Japan【オリジナルマーチくん】先輩や後輩をコアラに！,Regular,1564.0,274445,10430,880,2025-03-24T09:00:00Z,0.99,0.0,0.01,0.01
NIp-ChT5Ma0,Travis Japan【ラーメン】河合くんとコラボで濃厚な思い出トーク！,Regular,1063.0,232173,8714,659,2025-03-22T12:00:29Z,0.97,0.01,0.02,0.03
OSayVLbQUow,Travis Japan【元太が爆買い!?】名古屋の古着店で幻のヴィンテージジーンズが！！,Regular,1329.0,497253,12774,783,2025-03-15T12:00:36Z,1.0,0.0,0.0,0.0
c5vrasUOzfE,【JUST！シン日本遺産】# ７をちら見せ「八代のなんちゃって世界遺産！海に浮かぶパワースポット」続きはTELASAで,Regular,702.0,72863,3685,179,2025-03-14T23:00:36Z,0.97,0.01,0.02,0.03
Z0l3E36khec,Travis Japan【顔面ダンス】顔の可動域すごいのは俺だ！,Regular,1557.0,349121,13011,1642,2025-03-08T12:00:45Z,1.0,0.0,0.0,0.0
H-lQKsR4U8o,【JUST！シン日本遺産】# ６をちら見せ「フィンランド人もびっくり！？くったりでまったり」続きはTELASAで,Regular,524.0,108700,4533,206,2025-03-07T23:00:24Z,1.0,0.0,0.0,0.0
K3e0xQ8uq1c,Travis Japan 'Say I do / Tokyo Crazy Night' CD初回封入シリアル特典動画 -Digest-,Regular,75.0,76111,5077,173,2025-03-06T09:00:17Z,0.9797979797979798,0.010101010101010102,0.010101010101010102,0.020202020202020204
MoVJgKBhtUc,Travis Japan - 'Tokyo Crazy Night' Music Video,Regular,209.0,8346773,51532,15101,2025-03-04T09:00:07Z,0.9696969696969697,0.010101010101010102,0.020202020202020204,0.030303030303030304
iCdJ1HCpHvA,Travis Japan - 'Say I do' Music Video,Regular,243.0,5029502,39487,14805,2025-03-02T15:01:00Z,0.97,0.0,0.03,0.03
QRNqYK1cvB0,Travis Japan【ドラマ初主演記念】松倉海斗の魅力を愛情たっぷりお届け🧡,Regular,1604.0,456236,12131,1017,2025-03-01T12:00:37Z,0.9897959183673469,0.0,0.01020408163265306,0.01020408163265306
JydlKpwQLZA,【JUST！シン日本遺産】# ５をちら見せ「苫鵡で発見！一年に一度現れる“氷でできた村”」続きはTELASAで,Regular,613.0,107185,4899,253,2025-02-28T23:00:15Z,0.9795918367346939,0.01020408163265306,0.01020408163265306,0.02040816326530612
X-1PC7eIhLA,Travis Japan 'Say I do / Tokyo Crazy Night' Special Trailer,Regular,100.0,82741,6152,265,2025-02-28T11:03:19Z,0.97,0.0,0.03,0.03
SYPc8EV--P4,Travis Japan【プライベートカラオケ】ジュニアの曲からアルバム曲まで！ライブ前日に熱唱！！,Regular,1847.0,995282,25075,3155,2025-02-22T12:00:42Z,1.0,0.0,0.0,0.0
dW_kaT2IxK8,Travis Japan – 'Tokyo Crazy Night' - Performance Video -,Regular,171.0,1031830,22126,4037,2025-02-17T09:00:48Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
ynqNPi5O8sI,Travis Japan【大食い検証】実録！吉澤閑也は本当に1.5kgのステーキを完食できるのか!?,Regular,1540.0,668250,16602,1929,2025-02-15T12:01:19Z,0.96,0.02,0.02,0.04
dhBbRtcYn-M,【JUST！シン日本遺産】# ４をちら見せ「108日連続! 押忍!ちゃんぽん番長」続きはTELASAで,Regular,554.0,80980,4034,143,2025-02-14T23:00:40Z,0.98,0.0,0.02,0.02
XtUOc5u28pc,Travis Japan - 1st CD Single「Tokyo Crazy Night / Say I do」  ~ Limited Edition J Special Trailer~,Regular,92.0,117170,6971,476,2025-02-14T12:00:53Z,0.9896907216494846,0.0,0.010309278350515464,0.010309278350515464
Y-AgBq-3k0E,Travis Japan – 'Say I do' - Performance Video -,Regular,176.0,1128228,24385,4168,2025-02-12T09:00:42Z,0.98,0.0,0.02,0.02
dzgjtM7PyJI,Travis Japan【ウラ側密着】中山優馬くんのコンサートでPLAYZONEの曲を全力パフォーマンス！,Regular,1573.0,496224,20431,1115,2025-02-08T12:00:50Z,0.9489795918367347,0.0,0.0510204081632653,0.0510204081632653
28un3KiRo8g,【JUST！シン日本遺産】# ３をちら見せ「地獄×地獄＝天国？”あの世”気分で朝アクティビティ」続きはTELASAで,Regular,613.0,81880,4583,213,2025-02-07T23:00:02Z,0.93,0.03,0.04,0.07
tXVLRJT_Hto,Travis Japan - 1st CD Single「Say I do / Tokyo Crazy Night」  ~ Limited Edition T Special Trailer~,Regular,101.0,147558,7336,279,2025-02-07T12:01:19Z,0.9696969696969697,0.010101010101010102,0.020202020202020204,0.030303030303030304
fHi6ZuQs8iE,Travis Japan【ドッキリ潜入】ちゃか主演ドラマの現場に内緒で行ったらトンデモナイ！,Regular,1107.0,393982,13634,824,2025-02-01T14:30:15Z,0.99,0.0,0.01,0.01
MoI5GyTH9Q0,【JUST！シン日本遺産】 # 2 をちら見せ 「天空の駅 鳥の目で見る日本海」続きはTELASA で,Regular,495.0,60823,3868,107,2025-01-31T23:00:29Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
pIt9s5gPhak,Travis Japan - 1st CD Single 「Say I do / Tokyo Crazy Night」 UM STORE Edition Special Trailer,Regular,113.0,176846,8416,389,2025-01-31T09:00:16Z,0.9591836734693877,0.030612244897959183,0.01020408163265306,0.04081632653061224
XBaNyWagoEk,Travis Japan【PICO PARK】全クリ目指せ！まったり攻略！あれ？ゲームマスターはいずこに？,Regular,2301.0,268826,8772,820,2025-01-25T12:00:45Z,0.97,0.0,0.03,0.03
4B2E29XXEm0,【JUST！シン日本遺産】# １をちら見せ「最強パワースポット！？”人生が変わる″奇跡の島」続きはTELASAで,Regular,527.0,85369,5849,285,2025-01-24T23:00:06Z,0.97,0.0,0.03,0.03
1ioGeIrflVw,Travis Japan【総評カルタ】爆速で取っていくカルタ王が降臨！新たな才能開花の予感👀,Regular,1053.0,407320,13257,1022,2025-01-18T12:00:01Z,0.97,0.02,0.01,0.03
3_j06XBQJ9k,Travis Japan【コラボ】同郷!?のＵ字工事さんと立ち食いそばを食べまくる！！後編,Regular,555.0,195970,8392,786,2025-01-11T12:00:03Z,1.0,0.0,0.0,0.0
zHdK4na9pH8,Travis Japan【運勢占い】ゲッターズ飯田さんの占いで2025年の運勢みてみたよ！,Regular,1223.0,380443,12298,433,2025-01-04T12:01:14Z,0.97,0.01,0.02,0.03
ExMIpNnUY1o,Travis Japan【あけおめ】恒例の2025年にやりたいこと大発表🎍,Regular,528.0,270705,13842,1003,2025-01-01T02:00:08Z,1.0,0.0,0.0,0.0
GgDc5tS9nVk,Travis Japan【特別試写】ライオン･キングの世界へ！げんたがTigerからLionに！？,Regular,1738.0,250162,10384,576,2024-12-28T12:00:20Z,0.99,0.01,0.0,0.01
Q1AduYbjVHg,Travis Japan【クリプレ交換会🎄】笑えよっ！クリスマスは！！みんなで交換会なんだぜ🧑‍🎄,Regular,1649.0,897513,19343,1143,2024-12-21T12:00:35Z,0.98,0.01,0.01,0.02
foatHZhYbBY,Travis Japan【ニューヨークVlog】プライベートタイムを自撮りでお届け♪,Regular,1538.0,436923,12611,902,2024-12-14T12:01:00Z,0.96,0.02,0.02,0.04
AJNi9_viHsQ,Travis Japan【はぁって言うゲーム】ついに僕らの演技力を見せる時が来たぜい！,Regular,1353.0,411974,12998,918,2024-12-07T12:00:11Z,0.9797979797979798,0.010101010101010102,0.010101010101010102,0.020202020202020204
xl6HVnTLpOU,Travis Japan【徹底解説】2ndアルバムを解説しながらチャットに参加しちゃうぞ！,Regular,1335.0,205949,10947,1230,2024-12-05T12:00:06Z,0.9278350515463918,0.030927835051546393,0.041237113402061855,0.07216494845360824
9PrZ4qCjQ3g,Travis Japan - 'BO$$Y' Music Video,Regular,221.0,6833628,45690,11847,2024-12-03T15:00:07Z,0.98,0.02,0.0,0.02
W4wH245GPFM,Travis Japan【ディズニーランド 後編】今回も食べて遊んで大はしゃぎ🤣LA Vlog🇺🇸,Regular,1118.0,515916,14312,1022,2024-11-30T12:00:41Z,0.9797979797979798,0.020202020202020204,0.0,0.020202020202020204
Fr-hB66dS8g,Travis Japan 'VIIsual' -Special Teaser-,Regular,411.0,217641,10771,906,2024-11-25T08:00:10Z,0.9292929292929293,0.030303030303030304,0.04040404040404041,0.07070707070707072
kvF8Uaev1Vc,Travis Japan【ディズニーランド 前編】夢の国で大はしゃぎ😆げんたサンクス💙LA Vlog🇺🇸,Regular,1001.0,686588,17842,1287,2024-11-23T12:00:52Z,0.95,0.03,0.02,0.05
W_1oYq7_9Bc,Travis Japan 'VIIsual' Limited Edition J -Special Movie Teaser-,Regular,249.0,111192,8239,626,2024-11-22T10:00:29Z,0.91,0.03,0.060000000000000005,0.09
jOeNwRL8kbc,Travis Japan【中村海人の相関図】㊗️映画公開🎉 なので人間関係も大公開！,Regular,1363.0,478315,14742,1146,2024-11-16T12:01:01Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
BEUp6KxnfFY,Travis Japan 'VIIsual' Limited Edition T -Special Movie Teaser-,Regular,242.0,128909,8369,425,2024-11-15T12:00:19Z,0.9795918367346939,0.01020408163265306,0.01020408163265306,0.02040816326530612
P7JcvjEBrHc,Travis Japan【スマブラ】来たる決戦に向け４人で秘密の特訓しちゃうぞ！,Regular,1379.0,341214,9997,770,2024-11-09T12:00:32Z,1.0,0.0,0.0,0.0
t3MsMv4P5dU,Travis Japan 'VIIsual' Fan Club Exclusive Edition - Special Movie Teaser -,Regular,313.0,165939,9957,703,2024-11-08T12:01:11Z,1.0,0.0,0.0,0.0
8eb4cMb0VmU,Travis Japan 'Fly Higher' ANIME MUSIC VIDEO,Regular,92.0,270211,9255,793,2024-11-06T09:00:11Z,0.9393939393939394,0.04040404040404041,0.020202020202020204,0.06060606060606061
E47zGucS8SM,Travis Japan -【2nd Anniversary YouTube LIVE】-'Fly Higher' Performance Video-,Regular,210.0,1103463,12759,919,2024-11-03T11:00:08Z,0.9797979797979798,0.010101010101010102,0.010101010101010102,0.020202020202020204
4wNjJN0zsVg,Travis Japan -【2nd Anniversary YouTube LIVE】-'Crazy Crazy' Performance Video-,Regular,204.0,659259,12762,586,2024-11-03T11:00:02Z,0.9696969696969697,0.010101010101010102,0.020202020202020204,0.030303030303030304
AVkKOBkScvs,Travis Japan【2nd Anniversary YouTube LIVE】Talk Section,Regular,2320.0,213394,8001,473,2024-11-03T10:59:57Z,0.9696969696969697,0.020202020202020204,0.010101010101010102,0.030303030303030304
8dHrV6bXNSc,Travis Japan【学力クイズ】勉学の秋！なら、おバカ王を決めてしまおうか♪,Regular,1675.0,1123072,20193,1546,2024-11-02T12:00:19Z,0.979381443298969,0.0,0.020618556701030927,0.020618556701030927
jS-7n7YdJLY,Travis Japan【ストラックアウト】チーフMGにプチ爆発！不満話で大爆笑！？,Regular,1574.0,733474,16376,1586,2024-10-26T12:00:59Z,0.99,0.0,0.01,0.01
j3tVambD0pg,Travis Japan【お絵描きバトル】しろくまってこんなだった？迷作を見極め！,Regular,1522.0,298509,11981,1833,2024-10-22T09:00:43Z,0.9797979797979798,0.010101010101010102,0.010101010101010102,0.020202020202020204
c6z5aJUECTg,Travis Japan - 'Crazy Crazy' Music Video,Regular,203.0,6794051,52401,13996,2024-10-21T09:00:07Z,0.9595959595959596,0.020202020202020204,0.020202020202020204,0.04040404040404041
qAR91HMyQBA,Travis Japan【謎解き】頭フル回転でBrain Tigerを助けるぞい！,Regular,1290.0,429653,13605,1103,2024-10-19T12:01:06Z,0.97,0.01,0.02,0.03
_MvFjxWZqz4,Travis Japan【宮近爆誕祭】27歳リーダーのポテンシャルを探る！宮近ベガス第3弾💰,Regular,1226.0,455792,12743,1051,2024-10-12T12:00:43Z,0.9896907216494846,0.0,0.010309278350515464,0.010309278350515464
V73uNAjkPCk,Travis Japan【ぷち密着】サマソニ バンコク2024のウラ側を見せちゃうぞ！,Regular,808.0,239773,10824,830,2024-10-05T12:00:37Z,0.99,0.01,0.0,0.01
DflbwRZ1KJk,Travis Japan【激ウマバトル】あの企画やったら満足過ぎて奇跡も起きた！,Regular,1794.0,1103704,19466,1855,2024-09-28T12:00:21Z,0.98989898989899,0.0,0.010101010101010102,0.010101010101010102
Sn0ezB477Vw,Travis Japan【吉澤閑也クイズ】大変だ！おしゃべりモンスターが襲ってきた💛,Regular,1819.0,812569,15083,1852,2024-09-21T12:00:33Z,1.0,0.0,0.0,0.0
jBPs7dnsuLs,Travis Japan【バンコクVlog】ぶらぶら～っと気ままに散策するのだ！,Regular,1146.0,434705,13135,1105,2024-09-14T00:04:36Z,0.8877551020408163,0.04081632653061224,0.07142857142857142,0.11224489795918366
7J6vUDSJJvI,Travis Japan【新ダンス企画】足音だけでシンクロ出来るのか!?,Regular,1558.0,1925281,34951,3819,2024-09-07T12:00:12Z,0.98989898989899,0.010101010101010102,0.0,0.010101010101010102
kb1UQpKxfJo,Travis Japan【台湾Vlog】お仕事もありつつ台湾を楽しんだのだ！,Regular,1535.0,636359,16380,1479,2024-08-31T12:00:56Z,0.97,0.02,0.01,0.03
838FRgERu38,Travis Japan【FAMILY CLUB.STORE グローバル】㊗️サポーター就任！なので台湾行ってみた！,Regular,383.0,167220,8986,527,2024-08-24T12:00:08Z,0.96,0.01,0.03,0.04
XBmqjEaFFBs,Travis Japan【Blu-ray & DVD発売記念】メンバーの裏の顔を匿名でタレコミ！,Regular,1962.0,465400,13305,974,2024-08-17T12:00:35Z,0.98,0.02,0.0,0.02
Na-w8lL4cvM,Travis Japan【完全爆弾解除マニュアル】ゲームでケンカ勃発！？,Regular,1763.0,520625,14016,978,2024-08-10T12:00:32Z,0.98,0.0,0.02,0.02
l-gHPj2UM80,‘Travis Japan Concert Tour 2024 Road to Authenticity' Solo Dance Scenes,Regular,90.0,185794,9311,459,2024-08-09T09:00:50Z,0.97,0.0,0.03,0.03
cgBVxUppWjU,Travis Japan【衝撃告白】松田元太ってこんな男です...クイズで伝われ！元太の魅力💙,Regular,1396.0,978568,19739,1264,2024-08-03T12:00:42Z,0.9489795918367347,0.0,0.0510204081632653,0.0510204081632653
WfeKsmPjmeQ,'Travis Japan Concert Tour 2024 Road to Authenticity'  Highlights from All Bonus Discs,Regular,275.0,167742,8602,314,2024-08-02T09:00:36Z,0.91,0.05,0.04,0.09
ez50PuHso6A,Travis Japan【童謡で踊ってみた】お待たせ！あの曲に本気ダンス４,Regular,1084.0,613507,19376,2029,2024-07-27T12:00:42Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
pYyZDV4klcw,'Travis Japan Concert Tour 2024 Road to Authenticity' Bonus Disc Trailer (Limited Edition),Regular,338.0,182091,9649,495,2024-07-26T09:00:48Z,0.97,0.01,0.02,0.03
mc9Lj60NoOo,Travis Japan【Talk With Travis Japan】2024年7月20日から僕らとおしゃべりしようぜ♪,Regular,1301.0,393291,12194,917,2024-07-20T12:00:45Z,0.99,0.01,0.0,0.01
YVMD97faA30,'Travis Japan Concert Tour 2024 Road to Authenticity'  Bonus Disc Trailer (Limited Press Edition),Regular,220.0,174603,9413,411,2024-07-19T09:00:36Z,0.9795918367346939,0.0,0.02040816326530612,0.02040816326530612
VpWW8OKuDLQ,Travis Japan【NGワード】新潟→東京🚗 「〇〇〇〇」って言わせるのメッチャむずい😕,Regular,1178.0,412940,13160,754,2024-07-13T12:00:27Z,1.0,0.0,0.0,0.0
Um6SFD2LwLA,'Travis Japan Concert Tour 2024 Road to Authenticity' Trailer,Regular,417.0,293325,13566,1220,2024-07-12T09:00:33Z,0.9489795918367347,0.0,0.0510204081632653,0.0510204081632653
rq513f4whgM,Travis Japan【しめ持ち込み企画】もんじゃ焼きで近況報告会！俺のヘラさばきを見よ🐥,Regular,1883.0,1095399,20371,1952,2024-07-06T12:00:58Z,0.98989898989899,0.010101010101010102,0.0,0.010101010101010102
XbTcVr0r8E8,Travis Japan【Ｍステ当日🎤】ビリー・アイリッシュにおみやげを買う🎎,Regular,839.0,243247,10617,882,2024-06-29T11:45:02Z,1.0,0.0,0.0,0.0
JUtcslTiV4Q,Travis Japan【ULTIMATE CHICKEN HORSE】打倒うみ🎮 何がなんでも1番になってやる!!!!,Regular,1424.0,515200,14092,1249,2024-06-22T12:00:26Z,0.9595959595959596,0.010101010101010102,0.030303030303030304,0.04040404040404041
3egTS0WCldM,Travis Japan 'Sweetest Tune' - Dance Practice -（Live Stream）,Regular,295.0,1466904,33254,3059,2024-06-15T13:41:39Z,0.9393939393939394,0.020202020202020204,0.04040404040404041,0.06060606060606061
He4vxbXLjho,Travis Japan - 'Sweetest Tune' Music Video,Regular,206.0,11069538,63325,19291,2024-06-10T12:30:06Z,1.0,0.0,0.0,0.0
3hr8RUF8S7U,Travis Japan【ワンナイト人狼】第4弾🐺 新潟→東京🚎 帰りの車内も壮絶なダマしあい！,Regular,1367.0,436060,12690,1173,2024-06-08T12:00:05Z,0.99,0.0,0.01,0.01
O0RixXRCj_s,Travis Japan【質問回答】コンサート直後に答えちゃってもいいですか？,Regular,1117.0,465724,14095,1530,2024-06-01T12:00:22Z,1.0,0.0,0.0,0.0
3hluh0YAF6M,Travis Japan - ‘Sweetest Tune' Teaser (from recording scenes),Regular,106.0,410461,14955,1307,2024-05-25T13:30:02Z,0.97,0.02,0.01,0.03
K11y1bUpWR0,Travis Japan【あるある】○○は○○しがち！今だから言っちゃうメンバー本当の姿!?,Regular,1558.0,1116791,18435,1236,2024-05-25T12:00:16Z,1.0,0.0,0.0,0.0
WHIDCjvXP6Y,Travis Japan - 'Sweetest Tune' - Performance Video -,Regular,165.0,4983762,41114,6107,2024-05-18T13:30:12Z,0.9387755102040817,0.02040816326530612,0.04081632653061224,0.061224489795918366
e5D311FpA0s,Travis Japan【河合郁人】夢のコラボが実現! 河合くんがTJダンス踊ってくれるってよ!!,Regular,1440.0,599429,14609,1237,2024-05-18T12:00:42Z,1.0,0.0,0.0,0.0
aVcPw6wax7E,Travis Japan World Tour 2024 'Road to A' -Official Teaser(full ver.)-,Regular,69.0,106355,6866,511,2024-05-13T16:00:02Z,0.9494949494949495,0.020202020202020204,0.030303030303030304,0.05050505050505051
DKD5B2M_kkE,Travis Japan World Tour 2024 'Road to A' -Official Teaser-,Regular,69.0,105044,8818,946,2024-05-12T07:00:06Z,0.8888888888888888,0.030303030303030304,0.08080808080808081,0.11111111111111112
lo9aQkmK3ZU,Travis Japan【大喜利】ボケを見て誰のか当てろ！わかりそうでわからないぞ🧐,Regular,1182.0,349479,10868,650,2024-05-11T12:00:43Z,0.9693877551020408,0.0,0.030612244897959183,0.030612244897959183
UTAIlbB2fBQ,Travis Japan【北海道】お食事会でやらかし話を大暴露！これはヤバいって！！,Regular,1231.0,843986,17847,2432,2024-05-04T12:00:26Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
p2hUSUORVI4,Travis Japan【ゲスクラブ】メンバーの答えを推測せよ!!って何それ! ムズすぎ,Regular,1227.0,392053,11251,896,2024-04-27T12:00:43Z,0.94,0.01,0.05,0.060000000000000005
p0Jd8QbTBxo,Travis Japan【学力クイズ】メンバー全員参戦！ついにグループ内順位が…,Regular,1448.0,1049906,18704,1616,2024-04-20T12:00:45Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
u7dk6YKAyiw,Travis Japan【花見】桜の名所を散策！🌸満開のハズが…ちょ、ミスりました,Regular,885.0,283700,12021,1105,2024-04-13T12:00:53Z,0.98,0.01,0.01,0.02
VNP29CcWTUU,Travis Japan - ‘T.G.I. Friday Night Japanese ver.' - Dance Video -,Regular,238.0,657927,19828,2372,2024-04-12T11:30:14Z,0.95,0.01,0.04,0.05
LJ-n9euyb4k,Travis Japan【1000円自販機】夢を掴み取る時がきたぜぃ！,Regular,1163.0,508081,14902,1421,2024-04-06T12:00:16Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
pl242XlOJ7o,Travis Japan【夢叶う】ちゃかとまちゅの夢が動物園で現実に!?🐯,Regular,1210.0,466238,14699,1322,2024-03-30T12:00:44Z,0.97,0.02,0.01,0.03
odQNXvrUloM,Travis Japan - ‘T.G.I. Friday Night’ -Behind-the-scenes-,Regular,415.0,245513,13279,883,2024-03-29T11:30:33Z,0.94,0.02,0.04,0.06
2k0EkHeMaG8,Travis Japan【デカ盛り】大食い企画第４弾。総重量５kgの名古屋メシを完食せよ!!,Regular,1459.0,1483647,22851,1830,2024-03-23T12:00:04Z,0.99,0.0,0.01,0.01
